id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_00576_c30,diffusion,0.29998779296875,0.3,13.273758410839992,0.03044275068885266,0.08016210794448853,0.8242801427841187,0.2672179043292999
s2_beijing_patch_2023_00732_c30,diffusion,0.29998779296875,0.3,13.649331941019847,0.10024858541735948,0.08340159058570862,0.6959318518638611,0.2780166268348694
s2_beijing_patch_2023_00989_c30,diffusion,0.29998779296875,0.3,13.264452817570367,0.017510429352369423,0.07927247881889343,0.7804290056228638,0.26425233483314514
s2_beijing_patch_2023_01553_c30,diffusion,0.29998779296875,0.3,13.457490303451205,0.04338808943508402,0.07865375280380249,0.7763011455535889,0.2621898353099823
s2_beijing_patch_2023_01576_c10,diffusion,0.10003662109375,0.1,18.238445258403388,0.18097259910838778,0.026247985661029816,0.7273722887039185,0.26238375902175903
s2_beijing_patch_2023_01584_c10,diffusion,0.10003662109375,0.1,18.561300057164164,0.12075332387296984,0.027723420411348343,0.6538498997688293,0.27713271975517273
s2_beijing_patch_2023_01013_c50,diffusion,0.5,0.5,11.439772309415781,0.017996894876292805,0.13801120221614838,0.662903904914856,0.27602240443229675
s2_beijing_patch_2023_02529_c70,diffusion,0.70001220703125,0.7,9.538502100949977,0.005676086414791882,0.1889427900314331,0.8168114423751831,0.26991355419158936
s2_beijing_patch_2023_01717_c10,diffusion,0.10003662109375,0.1,18.22238170312222,0.18541478396391456,0.02697046846151352,0.7169612646102905,0.26960596442222595
s2_beijing_patch_2023_01579_c30,diffusion,0.29998779296875,0.3,13.581236381556076,0.05148346073449595,0.08213400095701218,0.6924157738685608,0.2737911343574524
s2_beijing_patch_2023_02669_c05,diffusion,0.050048828125,0.05,21.374473268766497,0.14253729816299957,0.012718232348561287,0.7878977060317993,0.2541164755821228
s2_beijing_patch_2023_00417_c70,diffusion,0.70001220703125,0.7,9.538840784850574,0.005904084741677167,0.18609456717967987,0.8088385462760925,0.2658447325229645
s2_beijing_patch_2023_02150_c70,diffusion,0.70001220703125,0.7,9.522301185207178,0.006170876002553348,0.1879671812057495,0.808448851108551,0.2685198485851288
s2_beijing_patch_2023_00279_c10,diffusion,0.10003662109375,0.1,18.11666798154078,0.07116071741416553,0.026476306840777397,0.8038416504859924,0.2646661400794983
s2_beijing_patch_2023_02717_c70,diffusion,0.70001220703125,0.7,9.551973202935834,0.0033244384888426897,0.18625099956989288,0.8805840015411377,0.2660682201385498
s2_beijing_patch_2023_02452_c30,diffusion,0.29998779296875,0.3,13.30428276852266,0.028177621278981577,0.08010197430849075,0.8110230565071106,0.2670174539089203
s2_beijing_patch_2023_00644_c05,diffusion,0.050048828125,0.05,21.08849207913593,0.26067213417831847,0.013488740660250187,0.7806477546691895,0.2695116102695465
