id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_00085_c50,temporal,0.5,0.5,15.729154494198504,0.10063643425388774,0.03003319539129734,0.04487280547618866,0.06006639078259468
s2_beijing_patch_2023_02274_c50,temporal,0.5,0.5,12.636420716665445,0.013405265117456435,0.06013941392302513,0.09038089215755463,0.12027882784605026
s2_beijing_patch_2023_00707_c05,temporal,0.050048828125,0.05,177.0504676890498,0.9999999999999999,1.6700596461305395e-10,1.1939101263180874e-08,9.784565380144272e-10
s2_beijing_patch_2023_01393_c10,temporal,0.10003662109375,0.1,173.21345489560724,0.9999999999999994,4.0304826143255923e-10,9.85531301012088e-09,1.0154200813516923e-09
s2_beijing_patch_2023_01117_c10,temporal,0.10003662109375,0.1,173.56508919707366,0.9999999999999996,3.311413365736371e-10,9.264358169502884e-09,7.688099046276875e-10
s2_beijing_patch_2023_00930_c50,temporal,0.5,0.5,16.660407192556576,0.036953553683007755,0.023709379136562347,0.03766557574272156,0.047418758273124695
s2_beijing_patch_2023_01616_c10,temporal,0.10003662109375,0.1,174.9726572623055,0.9999999999999997,2.1722712517657783e-10,5.273138370398556e-09,6.91247059592115e-10
s2_beijing_patch_2023_02567_c30,temporal,0.29998779296875,0.3,21.967271918552033,0.24844969894590094,0.007294508628547192,0.008944248780608177,0.02431601844727993
s2_beijing_patch_2023_02042_c50,temporal,0.5,0.5,17.0928988327399,0.15029764511294855,0.021960526704788208,0.02810053899884224,0.043921053409576416
s2_beijing_patch_2023_02827_c10,temporal,0.10003662109375,0.1,174.21318788126965,0.9999999999999992,3.426521288929507e-10,1.0109879156061652e-08,7.671052126845268e-10
s2_beijing_patch_2023_01901_c30,temporal,0.29998779296875,0.3,31.474923441649977,0.7021790624748921,0.0008064641151577234,0.0007646469748578966,0.002688321750611067
s2_beijing_patch_2023_00961_c10,temporal,0.10003662109375,0.1,24.944601801985755,0.3469213501656195,0.0036449036560952663,0.024702992290258408,0.03643568977713585
