id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_01123_c30,temporal,0.29998779296875,0.3,24.42686446505396,0.45198499584288027,0.003939383197575808,0.009557032026350498,0.013131811283528805
s2_beijing_patch_2023_01259_c50,temporal,0.5,0.5,13.561466459447635,0.02999866707952321,0.049182988703250885,0.055119335651397705,0.09836597740650177
s2_beijing_patch_2023_02000_c50,temporal,0.5,0.5,12.63913656804165,0.04887974369284125,0.06205267459154129,0.07812754809856415,0.12410534918308258
s2_beijing_patch_2023_00989_c10,temporal,0.10003662109375,0.1,174.5490270854351,0.9999999999999997,3.1752733775647357e-10,7.891523878811313e-09,7.921071576433292e-10
s2_beijing_patch_2023_01347_c05,temporal,0.050048828125,0.05,176.17788508331117,0.9999999999999997,2.1509549696929753e-10,6.1558149688778485e-09,9.597165284702669e-10
s2_beijing_patch_2023_02979_c10,temporal,0.10003662109375,0.1,173.9280810613391,0.9999999999999988,3.481090971035883e-10,5.391329160886471e-09,8.671130480308875e-10
s2_beijing_patch_2023_01717_c30,temporal,0.29998779296875,0.3,34.55263668424889,0.8993488533100656,0.0003864749742206186,0.0005188622162677348,0.001288301544263959
s2_beijing_patch_2023_01349_c50,temporal,0.5,0.5,12.27164021216309,0.056670638057947725,0.06783457100391388,0.041079696267843246,0.13566914200782776
s2_beijing_patch_2023_02642_c05,temporal,0.050048828125,0.05,176.43957306414143,0.9999999999999999,2.0374102405185113e-10,1.3774488216711234e-08,1.1209944084100698e-09
s2_beijing_patch_2023_01709_c05,temporal,0.050048828125,0.05,174.7957597534949,0.9999999999999997,1.999183041334618e-10,6.069497349159292e-09,1.0403554684401684e-09
s2_beijing_patch_2023_00095_c05,temporal,0.050048828125,0.05,36.09361750229351,0.8098361760669842,0.0002719437761697918,0.0044776517897844315,0.005433567333966494
s2_beijing_patch_2023_02156_c30,temporal,0.29998779296875,0.3,19.506346757912606,0.07489645548944206,0.012400621548295021,0.033809538930654526,0.041337087750434875
s2_beijing_patch_2023_00675_c50,temporal,0.5,0.5,14.88808311022197,0.04559951386693073,0.03668666258454323,0.04738011956214905,0.07337332516908646
s2_beijing_patch_2023_00515_c50,temporal,0.5,0.5,15.453739199402248,0.14600491255854514,0.033207379281520844,0.029091183096170425,0.06641475856304169
s2_beijing_patch_2023_02377_c10,temporal,0.10003662109375,0.1,173.60904283621608,0.9999999999999996,3.5086600291833747e-10,1.0200794875458996e-08,9.8075825238908e-10
s2_beijing_patch_2023_02111_c30,temporal,0.29998779296875,0.3,20.8730638769827,0.1887679116652888,0.009262001141905785,0.019613612443208694,0.03087458945810795
s2_beijing_patch_2023_01578_c10,temporal,0.10003662109375,0.1,173.74935764440065,0.9999999999999983,3.552145244611893e-10,4.168506873014621e-09,6.472095082088458e-10
s2_beijing_patch_2023_00314_c70,temporal,0.70001220703125,0.7,7.7069296502176785,0.0018105562903708028,0.18584361672401428,0.19727738201618195,0.2654862403869629
s2_beijing_patch_2023_01379_c50,temporal,0.5,0.5,12.648063763851942,0.01145038662606763,0.06033531576395035,0.11238740384578705,0.1206706315279007
s2_beijing_patch_2023_02424_c30,temporal,0.29998779296875,0.3,27.760130024935954,0.8017927603240884,0.0020323970820754766,0.0028227001894265413,0.0067749316804111
s2_beijing_patch_2023_02015_c05,temporal,0.050048828125,0.05,177.42015828089683,0.9999999999999996,1.5998580238374416e-10,8.795319139665025e-09,8.430172671047842e-10
s2_beijing_patch_2023_02966_c10,temporal,0.10003662109375,0.1,171.6990636685176,0.9999999999999997,3.207105692126788e-10,4.854923574271197e-09,8.4637274966326e-10
s2_beijing_patch_2023_01081_c50,temporal,0.5,0.5,11.83530784668861,0.013584683638722027,0.07193097472190857,0.0969887375831604,0.14386194944381714
s2_beijing_patch_2023_00251_c50,temporal,0.5,0.5,11.614821711247764,0.005851693590826061,0.07550963759422302,0.13167640566825867,0.15101927518844604
s2_beijing_patch_2023_01885_c10,temporal,0.10003662109375,0.1,173.9446423271391,0.9999999999999996,3.50269147020299e-10,8.16881851051221e-09,9.921227173137481e-10
